conformer_id,energy_in_kcalpermol,rel_energy_in_kcalpermol,rel_energy_in_kJpermol
184,18.038048550020427,9.208653775011081,38.529007394646364
185,18.038048564447973,9.208653789438626,38.52900745501122
186,9.481410293679824,0.6520155186704777,2.7280329301172785
187,18.47787553494185,9.648480759932506,40.369243499557605
188,18.038048567158164,9.208653792148818,38.529007466350656
189,9.481410291307274,0.6520155162979275,2.728032920190529
190,9.48141028944342,0.6520155144340745,2.728032912392168
191,8.82939478139609,6.38674357844593e-09,2.6722135132217773e-08
192,8.829394778603481,3.594134767581636e-09,1.5037859867561565e-08
193,8.829394775764383,7.550369218733977e-10,3.159074481118296e-09
194,8.829394777068543,2.0591972571537553e-09,8.615681323931313e-09
195,9.481410289594862,0.652015514585516,2.728032913025799
196,9.481410293474397,0.6520155184650509,2.728032929257773
197,9.481410290960966,0.6520155159516197,2.728032918741577
198,9.481410290453628,0.6520155154442815,2.728032916618874
199,18.477875521423762,9.648480746414416,40.36924344299792
200,18.47787553174242,9.648480756733074,40.36924348617118
201,18.477875526016533,9.648480751007186,40.36924346221407
202,9.481410292383813,0.6520155173744673,2.728032924694771
203,18.038048556074394,9.208653781065047,38.52900741997616
204,18.47787552290279,9.648480747893442,40.369243449186165
205,8.829394778541264,3.531917869281642e-09,1.4777544365074392e-08
206,9.48141029064097,0.6520155156316232,2.7280329174027114
207,9.481410292783178,0.6520155177738314,2.7280329263657106
208,9.481410290311718,0.6520155153023719,2.728032916025124
209,9.481410292435154,0.6520155174258075,2.728032924909579
210,18.038048557997733,9.208653782988387,38.52900742802341
211,9.481410292553724,0.6520155175443776,2.728032925405676
212,8.82939477702358,2.014234112834856e-09,8.42755552810104e-09
213,8.82939477598906,9.797140876344201e-10,4.099123742662414e-09
214,18.03804856515186,9.208653790142515,38.52900745795628
215,18.47787552625205,9.648480751242703,40.36924346319947
216,8.829394776664397,1.6550512071944468e-09,6.924734250901565e-09
217,9.48141029701436,0.6520155220050139,2.7280329440689783
218,18.47787553311567,9.648480758106325,40.36924349191687
219,9.481410292289505,0.6520155172801587,2.728032924300184
220,9.48141029509016,0.6520155200808144,2.7280329360181277
221,8.829394775710549,7.012026514985337e-10,2.933831893869865e-09
222,8.829394777771874,2.7625279841458905e-09,1.1558417085666407e-08
223,9.481410290015102,0.6520155150057558,2.7280329147840825
224,8.829394777247469,2.238122576159185e-09,9.36430485865003e-09
225,8.829394778936447,3.927100422629337e-09,1.6430988168281147e-08
226,8.829394776940227,1.930880344502839e-09,8.078803361399877e-09
227,9.481410291856808,0.6520155168474613,2.728032922489778
228,9.481410289922131,0.6520155149127849,2.728032914395092
229,8.829394776374187,1.3648406849142702e-09,5.7104934256813065e-09
230,8.82939478178155,6.772204130811588e-09,2.8334902083315683e-08
231,9.481410292114926,0.6520155171055801,2.7280329235697476
232,18.477875520662707,9.64848074565336,40.369243439813665
233,18.47787552515583,9.648480750146485,40.36924345861289
234,9.481410295636602,0.6520155206272555,2.7280329383044375
235,9.481410292067519,0.6520155170581727,2.7280329233713947
236,9.481410290880655,0.6520155158713088,2.7280329184055563
237,9.481410289404366,0.6520155143950195,2.7280329122287617
238,9.48141029084749,0.6520155158381442,2.7280329182667953
239,9.481410292116905,0.652015517107559,2.728032923578027
240,9.481410292600312,0.6520155175909661,2.728032925600602
241,9.481410290924899,0.6520155159155525,2.7280329185906718
242,9.481410293404796,0.6520155183954497,2.7280329289665617
243,8.829394776804174,1.7948273978163343e-09,7.509557832463542e-09
244,9.481410291256314,0.6520155162469674,2.728032919977312
245,18.03804854998831,9.208653774978965,38.529007394511986
246,8.829394778253207,3.2438602914908188e-09,1.3572311459597586e-08
247,8.829394779204668,4.195321423594578e-09,1.7553224836319715e-08
248,18.038048551288718,9.208653776279371,38.52900739995289
249,9.481410290510597,0.652015515501251,2.7280329168572344
250,8.829394778957482,3.948136040321515e-09,1.6519001192705218e-08
251,9.48141029477102,0.6520155197616742,2.7280329346828447
252,9.481410293001165,0.6520155179918188,2.72803292727777
253,8.82939477551735,5.08004305288523e-10,2.1254900133271803e-09
254,18.47787552021454,9.648480745205193,40.36924343793853
255,8.829394775610915,6.01568572733413e-10,2.5169629083166e-09
256,18.47787552261348,9.648480747604134,40.3692434479757
257,8.829394777535944,2.5265975978072674e-09,1.0571284349225608e-08
258,8.829394775785943,7.765965648331985e-10,3.2492800272621026e-09
259,18.038048553263927,9.20865377825458,38.52900740821717
260,9.481410290475225,0.6520155154658784,2.7280329167092354
261,9.481410290891551,0.652015515882205,2.7280329184511456
262,8.829394778885304,3.8759573328661645e-09,1.6217005480712033e-08
263,8.829394776963774,1.9544277307659286e-09,8.177325625524645e-09
264,9.481410290100417,0.6520155150910707,2.72803291514104
265,9.481410291003694,0.6520155159943481,2.728032918920353
266,9.481410292415518,0.6520155174061717,2.7280329248274224
267,9.481410294952218,0.6520155199428714,2.7280329354409742
268,9.481410294015884,0.6520155190065378,2.7280329315233542
269,8.82939477657026,1.5609131764904305e-09,6.530860730435961e-09
270,8.829394778640687,3.6313405615828742e-09,1.5193528909662747e-08
271,18.477875537592166,9.64848076258282,40.36924351064652
272,8.829394781264304,6.254957440887665e-09,2.6170741932673994e-08
273,8.829394777247288,2.237941387761566e-09,9.363546766394393e-09
274,9.481410290159497,0.6520155151501505,2.72803291538823
275,9.48141029144648,0.6520155164371335,2.7280329207729666
276,18.477875528339617,9.64848075333027,40.36924347193385
277,8.829394778607375,3.5980285417736013e-09,1.5054151418780748e-08
278,9.481410290388695,0.6520155153793485,2.7280329163471944
279,8.82939478374383,8.734483358807665e-09,3.6545078373251274e-08
280,9.481410290447428,0.652015515438082,2.728032916592935
281,8.829394777660323,2.6509763273452336e-09,1.1091684953612457e-08
282,9.481410293201746,0.6520155181923997,2.7280329281170004
283,9.48141028919809,0.6520155141887436,2.728032911365703
284,18.47787552626434,9.648480751254995,40.3692434632509
285,8.829394777361149,2.3518023084534434e-09,9.839940858569208e-09
286,18.03804855354388,9.208653778534535,38.52900740938849
287,8.829394777143698,2.134351362315101e-09,8.930126099926384e-09
288,8.829394778327636,3.3182896430616893e-09,1.3883723866570108e-08
289,18.47787552624399,9.648480751234645,40.36924346316576
290,9.481410290553864,0.6520155155445178,2.7280329170382625
291,9.481410289323541,0.6520155143141952,2.728032911890593
292,18.038048563895405,9.208653788886059,38.52900745269927
293,8.829394778812333,3.802986370260442e-09,1.5911694973169688e-08
294,8.829394777049124,2.039778124185432e-09,8.534431671591848e-09
295,9.481410291317733,0.6520155163083867,2.7280329202342903
296,8.829394776166794,1.1574474712006122e-09,4.842760219503362e-09
297,8.82939477639606,1.3867129666778055e-09,5.8020070525799385e-09
298,9.481410290141762,0.6520155151324154,2.728032915314026
299,18.03804855260275,9.208653777593403,38.5290074054508
300,9.481410290818472,0.6520155158091256,2.7280329181453817
301,18.038048559678998,9.208653784669652,38.52900743505783
302,8.829394776264268,1.2549215000490221e-09,5.250591556205109e-09
303,18.477875519513553,9.648480744504207,40.3692434350056
304,18.47787553626197,9.648480761252623,40.36924350508097
305,9.481410289952775,0.6520155149434288,2.728032914523306
306,9.481410290589162,0.6520155155798157,2.728032917185949
307,9.481410291314404,0.6520155163050578,2.728032920220362
308,9.481410291972436,0.6520155169630897,2.728032922973567
309,8.829394777626312,2.6169661992980764e-09,1.0949386577863151e-08
310,8.829394782873436,7.864089823783615e-09,3.290335182271065e-08
311,8.829394776935404,1.926057535683867e-09,8.0586247293013e-09
312,9.481410290165933,0.6520155151565863,2.7280329154151572
313,8.82939477548841,4.790638996610141e-10,2.0044033561816833e-09
314,9.4814102905044,0.6520155154950533,2.728032916831303
315,18.47787554459391,9.648480769584564,40.36924353994182
316,8.829394776961509,1.9521628757956933e-09,8.167849472329181e-09
317,9.481410298540808,0.6520155235314622,2.728032950455638
318,9.481410292296323,0.6520155172869764,2.7280329243287094
319,8.829394776306458,1.2971117513416175e-09,5.427115567613328e-09
320,18.038048556128743,9.208653781119397,38.529007420203556
321,8.829394776652283,1.642936453549737e-09,6.8740461216521e-09
322,9.481410297513051,0.6520155225037048,2.728032946155501
323,8.829394776772153,1.7628067894293054e-09,7.375583606972214e-09
324,8.829394776256882,1.247535408310796e-09,5.21968814837237e-09
325,9.48141029026204,0.6520155152526943,2.728032915817273
326,8.829394776693157,1.6838104244243368e-09,7.045062815791425e-09
327,18.4778755207763,9.648480745766955,40.36924344028894
328,9.481410290695006,0.65201551568566,2.728032917628801
329,9.48141029203909,0.6520155170297439,2.7280329232524485
330,9.48141029084712,0.652015515837773,2.7280329182652423
331,8.829394785874152,1.0864805943811007e-08,4.545834806890525e-08
332,18.038048553889308,9.208653778879961,38.52900741083376
333,8.829394775695107,6.857607814936273e-10,2.8692231097693367e-09
334,18.03804857805858,9.208653803049232,38.52900751195799
335,18.038048553678383,9.208653778669037,38.52900740995125
336,8.829394776638754,1.6294077198608647e-09,6.817441899897858e-09
337,9.481410290467378,0.6520155154580323,2.728032916676407
338,18.477875538156788,9.648480763147441,40.3692435130089
339,8.82939477776321,2.753862915483296e-09,1.1522162438382111e-08
340,18.038048563049905,9.208653788040559,38.5290074491617
341,18.47787553122044,9.648480756211095,40.36924348398722
342,9.48141029164007,0.6520155166307244,2.728032921582951
343,8.829394778345604,3.336257492492223e-09,1.395890134858746e-08
344,8.829394777932379,2.9230324827267395e-09,1.2229967907728678e-08
345,8.82939477561338,6.040341560265006e-10,2.5272789088148784e-09
346,9.48141029040525,0.6520155153959042,2.7280329164164634
347,18.477875530094565,9.648480755085219,40.369243479276555
348,8.829394776491561,1.4822152394344812e-09,6.2015885617938695e-09
349,8.829394777411567,2.4022206446261407e-09,1.0050891177115774e-08
350,8.82939478052233,5.512983847211217e-09,2.3066324416731733e-08
351,18.47787553651918,9.648480761509832,40.36924350615714
352,9.481410291659087,0.6520155166497403,2.7280329216625137
353,8.829394778397523,3.3881768501942133e-09,1.417613194121259e-08
354,9.481410291338069,0.6520155163287225,2.7280329203193747
355,8.829394777440307,2.4309603219307974e-09,1.0171137986958457e-08
356,9.481410289998419,0.6520155149890723,2.7280329147142783
357,8.82939478325143,8.242084348353274e-09,3.44848809135101e-08
358,9.481410292093152,0.6520155170838056,2.7280329234786427
359,8.829394776067895,1.0585488041670033e-09,4.4289681966347415e-09
360,8.829394777742326,2.7329800644793067e-09,1.143478858978142e-08
361,9.481410291196386,0.6520155161870402,2.7280329197265765
362,8.829394776154786,1.1454392989662665e-09,4.7925180268748596e-09
363,9.48141029407414,0.6520155190647934,2.7280329317670957
364,8.82939477701465,2.005304367003191e-09,8.390193471541352e-09
365,8.8293947764083,1.3989538416581127e-09,5.853222873497544e-09
366,9.481410290912144,0.6520155159027983,2.7280329185373082
