dlogp,euclidean_dlogp,mmff_energy,rmsd 
0.0,-5.994851997786282,9.481410291604165,0.06686865598342379
0.0,-5.902544117731184,8.829394775601056,0.08606365632303042
0.0,-5.897590585279913,8.829394775368263,0.06769572412396803
0.0,-6.006723679764108,8.829394792290891,0.06667722516486602
0.0,-5.9321161700096114,8.82939477507554,0.05164677362237314
0.0,-5.918475598719697,8.8293947750029,0.06464568636257281
0.0,-5.982997960311546,8.829394775235041,0.06256897291117001
0.0,-5.952976792979585,9.481410310645416,0.056768210474444664
0.0,-5.923155886523427,8.829394775665367,0.04857082102550305
0.0,-5.958740623163214,9.48141030064505,0.056331756415288
0.0,-6.003088368376608,8.82939478466313,0.05331086672358601
0.0,-5.966754609772857,8.829394775039926,0.0664151884133146
0.0,-6.032265351416459,9.481410288720326,0.06930712233204306
0.0,-6.023175941820495,8.829394775653586,0.06444558966314766
0.0,-5.935145747433928,18.47787552015175,0.3364855335742406
0.0,-6.022633916629246,8.829394775360313,0.07926811339778227
0.0,-5.947579607974941,8.829394785336493,0.061216425223043214
0.0,-5.92914221934686,9.481410291940243,0.06585763966009112
0.0,-6.002278860550724,8.82939477576944,0.08551038100299863
0.0,-5.942540250820579,8.829394785427045,0.0785800327784658
0.0,-5.935853005188687,8.82939477542765,0.06302316886225208
0.0,-6.031027896278956,8.829394780645883,0.05729071014681291
0.0,-6.040850226971564,9.48141028876358,0.06435541616642969
0.0,-5.973392775970609,8.82939480735174,0.06952128350535697
0.0,-5.955429201136571,8.829394775047525,0.05903065554721581
0.0,-6.062837269509724,8.829394775255476,0.06276483051259166
0.0,-5.90868609842268,8.829394775871517,0.057032697812699595
0.0,-5.959817184738299,8.829394815412137,0.06909011708700043
0.0,-6.02315731184648,15.717922875699818,0.06208007146272635
0.0,-6.035121951515734,9.481410288718305,0.06352207236059763
0.0,-6.066307999125297,8.82939479449417,0.05389311393561711
0.0,-6.034734601074139,9.481410311633649,0.06294561341669953
0.0,-5.995547513745538,8.829394797412807,0.06910451569183984
0.0,-6.0143561617202215,8.82939482626422,0.058007516861521405
0.0,-5.930274297101953,9.481410288745806,0.05060875343193866
0.0,-5.950729099508229,8.829394778773558,0.07747083319876633
0.0,-5.979886239524333,18.477875521138202,0.33469988885591434
0.0,-6.062368817713007,8.829394775496848,0.08557704380924151
0.0,-5.951459188069676,8.829394786723485,0.07877342752223795
0.0,-6.0537736849105555,8.82939477505202,0.06534293347833212
0.0,-5.979752243451369,9.4814102924944,0.0543558807347725
0.0,-5.980146818965039,8.829394775137393,0.06533690966198072
0.0,-5.981287271064391,8.829394777313144,0.059566833072961387
0.0,-5.94934364095772,8.829394778215732,0.050240146542452666
0.0,-5.991010195275043,8.829394782610464,0.06898867107020726
0.0,-5.987752236370991,8.829394775152025,0.05894723246711384
0.0,-5.964510313102763,8.829394776468256,0.06273564345291338
0.0,-5.9222537568717755,18.47787552281354,0.33729768110507247
0.0,-6.089574004132991,8.829394775288367,0.08773171986030899
0.0,-6.04857624052734,18.03804854764119,0.20704062199573253
0.0,-5.949126726636687,9.481410288731801,0.06584086334972934
0.0,-5.952914078957823,8.829394775018164,0.078220141362649
0.0,-6.006721256271307,8.829394775052851,0.05490561468106955
0.0,-5.845800893843563,9.481410288739,0.062228773618219664
0.0,-5.975043997590602,8.829394782942257,0.06243374782231729
0.0,-5.997937156546045,18.477875519310672,0.3352730753820771
0.0,-5.952814505426772,9.481410295444778,0.06214955647364728
0.0,-6.091499262807574,8.829394820390492,0.07586073772362087
0.0,-5.9402894542995455,9.48141028894089,0.05399181049713568
0.0,-5.915980268927006,8.829394784247974,0.07708682211568431
0.0,-5.997653897541257,8.829394776405284,0.06272934771820457
0.0,-5.962654743813791,8.829394784625949,0.05012928118876715
0.0,-6.055331165243562,8.829394780422843,0.05666904042436646
0.0,-5.939881023076497,8.829394775454153,0.0791828795754122
0.0,-6.002972534564285,9.48141028898137,0.0630707480444797
0.0,-6.07670002679913,9.481410288805865,0.054965143381667046
0.0,-5.938343979151519,8.829394775247184,0.06296875991022749
0.0,-5.9934589389174855,8.829394775098482,0.07213940030435648
0.0,-6.048965291104919,8.829394782086517,0.05387389177381188
0.0,-6.0074847655272885,8.82939478896034,0.06647295158172171
0.0,-5.974611515795183,8.829394786665258,0.07324407064489359
0.0,-5.976038740027139,18.477875518832036,0.3372496403463043
0.0,-6.362142778959568,8.829394776061859,0.05957934807781322
0.0,-5.986343071581221,8.829394783369178,0.08333755849470968
0.0,-5.924311936149159,8.829394776865584,0.05914369568886177
0.0,-5.949118400858067,8.829394775480642,0.0693070816577936
0.0,-5.977372090442015,9.481410291927698,0.049522124373495326
0.0,-5.970531210862405,8.829394775432446,0.05131052843632864
0.0,-5.980330072186362,8.829394775060825,0.06455329381418771
0.0,-6.0054318470029555,8.829394781367554,0.07711737222779098
0.0,-6.021879833302496,8.829394776693125,0.0589449172155731
0.0,-6.028986498553776,8.829394775583268,0.055520062579733624
0.0,-6.09272868717427,8.829394824684716,0.07341903576882018
0.0,-6.066208554094411,18.03804854962655,0.21430148100960592
0.0,-5.931359390678028,15.717922872889051,0.054843869768039594
0.0,-6.0483944482304945,9.481410313114026,0.04948718354091149
0.0,-5.869725491871084,8.829394775293839,0.07082800173278439
0.0,-6.047993768056058,8.82939477538375,0.06618826734877979
0.0,-6.010810331994363,9.481410288903952,0.06041419550963102
0.0,-6.071248197350188,8.829394775221576,0.07094083222609124
0.0,-5.959964337207344,18.980392110433268,0.24821000660566103
0.0,-5.978756171486362,8.829394774998633,0.059314250183952304
0.0,-6.105255965218269,9.481410288869444,0.061879079131399575
0.0,-5.969091784625534,8.829394776577367,0.08055960946208574
0.0,-6.104863858586525,18.47787552016159,0.3363353472490506
0.0,-6.012444378507046,9.481410288698605,0.05812311538442324
0.0,-5.9798860390535635,9.48141028875013,0.06639973032106794
0.0,-6.04121090129028,8.829394775092068,0.05854081565561807
0.0,-6.022980123820477,8.82939477511152,0.06265592641027826
0.0,-6.031518582211599,9.481410311811103,0.0581976182410283
0.0,-5.929233535144882,8.829394787982814,0.05448655283699286
0.0,-5.9763006284085405,18.47787552163178,0.3367958726451309
0.0,-6.005476658692968,8.829394803896797,0.06818058212477299
0.0,-5.948780525936446,9.481410290751429,0.05289680235019655
0.0,-5.885493945407048,8.829394775029606,0.05240193396626175
0.0,-6.026594956982403,9.481410293170196,0.06041921245959095
0.0,-6.018280270448136,8.829394780942415,0.07913277288554692
0.0,-5.906297557606179,8.829394776827712,0.06561513494064396
0.0,-6.025142368858204,8.829394775234803,0.06479624001383769
0.0,-6.0441142259944325,8.829394775777129,0.06816633493004354
0.0,-6.077782912473949,8.829394775548895,0.06889852572934323
0.0,-6.079915372567625,8.829394775161386,0.07994172016999766
0.0,-5.997294037026393,8.82939477520884,0.06170000479004164
0.0,-5.9182851415127775,8.829394777369117,0.05307983047801403
0.0,-5.899506956975345,9.481410294285775,0.06305347986560815
0.0,-5.925013565565052,8.829394775362122,0.07049112817009212
0.0,-6.030791071830662,18.038048547504488,0.20541713545279897
0.0,-5.9147653388968315,9.481410294722721,0.05145966109372919
0.0,-5.95076254405593,8.829394778492947,0.053827245662393094
0.0,-5.926745275468153,9.481410288797019,0.06633498426875163
0.0,-5.984640939834921,8.829394775421697,0.05422573222741401
0.0,-6.018518556569091,9.48141030840503,0.049948621883881814
0.0,-5.999891915197208,8.82939479289977,0.0815124270195494
0.0,-6.1261008032721955,8.829394775319953,0.06998277965284785
0.0,-6.011567549270024,8.829394775882275,0.06299822930596294
0.0,-6.025027472699714,8.829394776876676,0.0768357067135572
0.0,-5.924710469138357,8.829394775193824,0.07601809125716828
0.0,-5.96957355079838,18.477875518995617,0.33751485898666095
0.0,-6.027118545232237,9.481410288691798,0.06390542112148914
0.0,-6.047283486376278,18.47787551941155,0.33635949966653994
0.0,-5.986913313312925,8.829394775217242,0.0528505091744309
0.0,-5.99913648658671,9.48141028873709,0.06674272656502003
0.0,-5.982104547468847,9.481410290913358,0.06429039966865512
0.0,-5.904851801619088,8.829394780375607,0.05494680877376819
0.0,-6.067083547927923,8.829394775071446,0.06900432101414493
0.0,-6.127445115640234,9.481410289622874,0.06652743557439947
0.0,-5.992081929734844,18.03804854862487,0.20494010724024347
0.0,-6.009172548743759,9.481410290083218,0.05803871332464569
0.0,-5.926007735594618,9.481410290926188,0.062390680757679125
0.0,-6.043259258779713,8.829394783866451,0.05745881490246435
0.0,-6.0229994396018265,8.829394808454829,0.08306854034804922
0.0,-6.047091571750044,9.481410293543437,0.06069083658466324
0.0,-6.0963287518656255,8.82939477804639,0.05556929972300662
0.0,-5.999055907262579,8.829394775193908,0.0885608180581057
0.0,-6.042152353737161,9.481410312834196,0.05786009768002991
0.0,-5.962438062162693,8.829394777817082,0.06810191585439088
0.0,-6.018364112417575,18.038048548682884,0.20282594697194595
0.0,-5.841849737631028,8.829394775125534,0.07275184283257363
0.0,-5.994935615010519,8.829394775149785,0.06979460383374704
0.0,-5.926040344087554,8.829394775039002,0.07123664713249393
0.0,-6.078022441207462,8.829394789310797,0.057170238878866735
0.0,-6.04615949415641,8.829394782137074,0.06635023382897796
0.0,-6.004060472694711,8.829394774998885,0.05761930699349908
0.0,-6.0457305788820594,9.481410288734898,0.06529754953727034
0.0,-5.999923507407111,9.481410296955204,0.0655039879869983
0.0,-5.989161986256297,18.98039210735667,0.2451524416346656
0.0,-6.000011466182592,8.829394775944623,0.06999457325616283
0.0,-5.945488948603451,8.829394775271634,0.065610213170166
0.0,-6.057292526096923,8.82939484502376,0.051781654006423664
0.0,-5.959890697575825,8.82939477567649,0.09196397653170411
0.0,-6.064484138056578,8.829394775001294,0.05421122307389641
0.0,-5.988802782547085,9.481410289127513,0.04838218355190206
0.0,-6.011852074787388,9.48141028883866,0.048780460617245364
0.0,-6.007336512718022,9.481410293612253,0.05234116445565784
0.0,-6.0734098049901455,18.477875520572404,0.33764892799888757
0.0,-5.956524703601734,18.038048550785366,0.20387746023826536
0.0,-6.0109347629743475,8.829394777944103,0.08121538300681859
0.0,-6.037324311709303,9.481410295960943,0.06153241191312219
0.0,-5.960520435869262,8.829394775320466,0.054705256393847934
0.0,-6.013039970934704,9.481410297116454,0.060338134716900374
0.0,-5.927580871685139,8.829394775862639,0.05791943022403626
0.0,-5.987347693657973,18.038048548469106,0.20378582790475733
0.0,-6.025058799746504,8.82939479260192,0.07695140709239784
0.0,-6.003403511725809,9.48141028957109,0.05755458527913319
0.0,-6.040892222817943,8.829394775279546,0.06599671315086376
0.0,-6.0925070366564285,8.829394789380567,0.057146110761933724
0.0,-5.911921062409633,8.829394806884032,0.0630302295803014
0.0,-6.069079093795573,8.829394775129106,0.05559800995810472
0.0,-6.044946922118443,8.82939479220799,0.055062533283507055
0.0,-5.936570918405363,8.829394776631123,0.0671258167927147
0.0,-5.996295131474962,8.829394775089103,0.0717350349002391
0.0,-6.002522065068622,18.03804854873462,0.20302624728199023
0.0,-6.008663599703318,9.481410292247332,0.05618362557151824
0.0,-6.053200631999352,9.481410288714258,0.06302054628445933
0.0,-5.859968788422514,8.829394775583175,0.07139259031615826
0.0,-6.026274944893148,8.829394785954523,0.0788076750801175
0.0,-6.058881823153373,8.82939480278065,0.05389474432924878
0.0,-5.999260235572772,18.477875520226505,0.33689910557863384
0.0,-6.045154414263505,18.47787551938689,0.339277693187882
0.0,-5.988616946773116,8.82939477879188,0.06923771817435911
0.0,-5.933046819830054,9.481410289168213,0.05639627719224294
0.0,-5.990097164017462,9.481410291715152,0.058796176786381306
0.0,-5.9690981389290725,9.481410288705725,0.0660323024534889
0.0,-5.949260839676995,9.481410304197828,0.06067251910545011
0.0,-6.013341532837142,8.829394776594023,0.08055888377683458
0.0,-5.98561935194944,8.829394787807011,0.051128729176095414
0.0,-5.990439098694479,9.481410291721728,0.055889440739065654
0.0,-5.952244962691158,8.829394776588472,0.05988718344706098
0.0,-5.9081159931616964,8.82939477923907,0.05834469350052077
0.0,-5.87519939147398,8.829394802129595,0.08295216317528613
0.0,-6.045400377381901,9.481410291147181,0.06609852818966988
0.0,-6.039700871627743,8.829394784374871,0.06772676246529746
0.0,-6.0128251570783355,8.829394783272413,0.07378865113757259
0.0,-6.022251463284606,21.20960124758091,0.2643357153601249
0.0,-6.055885347033049,9.481410300942816,0.059533037162195455
0.0,-6.0952219937094485,18.038048548083424,0.21145652153448513
0.0,-6.009097287206616,8.82939477572636,0.07116028711939351
0.0,-5.918544592459468,18.477875520809715,0.33637971182589227
0.0,-5.940771014798111,8.829394797615109,0.0707622951308869
0.0,-5.90561228200412,9.481410292502591,0.05183525594484289
0.0,-5.95652306600535,9.48141028950373,0.054307359040028085
0.0,-6.0011266903805485,8.829394775314547,0.06899580177750121
0.0,-6.010523764348056,9.481410288696592,0.06341675860940633
0.0,-6.011220715504173,9.481410299011078,0.058346795163704376
0.0,-5.973370769118085,8.82939477513445,0.06608222006613693
0.0,-5.941805355271933,8.829394775117478,0.05733178376565281
0.0,-6.030601247558633,9.481410288750745,0.05112964887835845
0.0,-6.0014056038379415,8.82939477622044,0.06554382136846813
0.0,-6.002259603817608,8.829394775947252,0.0718196687405287
0.0,-6.0651172751822475,8.829394810044015,0.06010272702879623
0.0,-5.860561373754823,8.829394782572837,0.06578232006512083
0.0,-5.966761656116606,8.829394780692006,0.048010425852705894
0.0,-5.968600177882863,18.47787551935445,0.33591916815692535
0.0,-5.934121399062043,8.829394776531029,0.07862824606382222
0.0,-6.107354971852246,18.477875524449463,0.3365879856050891
0.0,-5.866643444853109,15.71792289049615,0.040293518414704944
0.0,-5.963371787401414,18.477875518752803,0.3368469044279835
0.0,-5.9342423051427655,18.477875519141136,0.33578119199856066
0.0,-5.930629941939769,8.829394794468428,0.06548031001416454
0.0,-5.943746656730969,8.829394775072135,0.07083958447282387
0.0,-6.0232759017512105,8.82939477607528,0.07218273216453164
0.0,-5.956542473935671,8.82939478320577,0.0630772455846335
0.0,-6.0177753345544645,8.829394781235269,0.07941943987969992
0.0,-5.938988693788243,18.477875519704583,0.33807677924615726
0.0,-6.029503146776822,18.038048548048977,0.2013505563222337
0.0,-5.9043439270533735,8.829394775248675,0.05305103584560573
0.0,-5.857589370853647,8.829394775039969,0.07458331809188808
0.0,-5.924893653430788,8.829394787337637,0.06945783005948229
0.0,-5.873754462780248,18.477875520849736,0.3354962212380451
0.0,-6.050232755562597,8.829394779719852,0.05622624464268222
0.0,-6.026467196372759,8.829394784938575,0.09032537655911783
0.0,-5.948717008023856,8.829394798853263,0.052639940224602215
0.0,-6.013637996410672,8.829394814759992,0.06135745256655305
0.0,-5.927423554978366,8.829394775074212,0.05539909951845216
0.0,-6.028507612926029,18.03804854773333,0.22383948728772682
0.0,-5.976975557117064,8.829394780115486,0.0600221240030283
0.0,-5.914770870960156,9.481410291081822,0.0575020264978445
0.0,-6.076679206386246,8.829394779754637,0.06748573285197382
0.0,-5.914673608056844,8.829394774999795,0.05429314480877173
0.0,-6.037187988978083,9.481410288857987,0.06774443749442048
0.0,-6.0815200826560325,9.481410288733748,0.05418918654486207
0.0,-5.914436837934004,8.829394784354875,0.06978134490393353
0.0,-6.38944307106188,18.477875520422508,0.33519603355371413
0.0,-5.952839519911638,18.477875519208716,0.3364518277257255
0.0,-5.937846448075684,18.477875519831684,0.33657887964687944
0.0,-5.875990744590254,9.481410291542456,0.05645834382904552
0.0,-5.951520085419582,8.829394780239447,0.0678431647291923
0.0,-6.051810935850741,8.829394792586324,0.059415746126639524
0.0,-6.006172482916572,8.82939478546417,0.058904406972211366
0.0,-5.968765670415636,8.82939478039453,0.07300061687711383
0.0,-5.8800819377436975,8.829394783724354,0.056239197850094416
0.0,-5.938606036123355,8.829394788036073,0.06491227622228861
0.0,-6.02704833580641,8.829394775240377,0.07384462122613315
0.0,-5.935817830707544,9.481410291240582,0.06222657361850293
0.0,-6.03425307373086,8.829394775366328,0.0569117035716537
0.0,-5.944654063615456,8.829394776522012,0.06011154102558782
0.0,-5.986824427033575,8.829394775178017,0.05194714956619936
0.0,-6.032111231490323,8.829394775997613,0.08839748674195888
0.0,-6.004765358811211,9.481410294437815,0.05705934474775649
0.0,-5.943301637598198,8.829394781191965,0.08638980306237129
0.0,-6.014992857946777,18.03804854792753,0.20507458007730966
0.0,-5.9733236295539935,8.82939477530882,0.06491532671630591
0.0,-6.028768621940741,8.82939477525061,0.06403814053413119
0.0,-5.982781393258841,9.481410288770034,0.06183535738390234
0.0,-6.0540632638727265,8.829394816358871,0.061499531930292076
0.0,-6.033141320253894,8.829394781777562,0.05231639543388329
0.0,-6.005690197859158,8.829394794428616,0.05737666227565008
0.0,-5.944701881635409,8.829394775738262,0.04489256313534762
0.0,-6.095632554227197,9.48141029153301,0.05570351801467199
0.0,-6.049755265572286,8.8293947750292,0.05290951089442764
0.0,-6.075934089345602,18.477875524727413,0.33659728660554294
0.0,-6.033396058595283,8.82939478203123,0.05524855456537344
0.0,-5.936385277597651,8.829394775219193,0.08027493152418665
0.0,-6.042359966905149,18.477875519650617,0.33590300836462844
0.0,-5.952741552430387,18.477875518681227,0.3378940179272131
0.0,-6.046261938931522,9.481410289271093,0.05546610187733182
0.0,-6.0544502917262495,18.477875519179666,0.3369718594625957
0.0,-5.951142024338184,15.717922887181974,0.0716074611598294
0.0,-6.01044047630885,8.82939477505986,0.06981499658601874
0.0,-6.073075519269593,8.829394775755597,0.054525875385968654
0.0,-6.0093554776389,8.829394775002946,0.07916638650899807
0.0,-5.974496345649391,18.038048547859148,0.2039542918958936
0.0,-5.996073949319631,8.829394808340012,0.06023771309373038
0.0,-6.035439411724403,8.829394778221822,0.04923418374262436
0.0,-6.088296470741303,9.481410292799854,0.05537455465225777
0.0,-5.93847244380393,8.829394786283537,0.07973828080592725
0.0,-6.02645206467397,18.477875520228547,0.336746567149478
0.0,-5.965523000168869,8.829394775154784,0.05987899336417385
0.0,-6.030183113309345,9.481410288725794,0.05982338339916622
0.0,-6.0010138760869856,8.829394775289426,0.09100589666749576
0.0,-6.012682733016133,8.829394776165753,0.05593142972203539
0.0,-5.906672937411505,8.829394775304603,0.05065499238506323
0.0,-6.029138244272516,8.829394775605527,0.05579786570692181
0.0,-6.049714748960821,8.829394778775008,0.06947894645685064
0.0,-5.92128193492001,8.829394775122195,0.05241870099717718
0.0,-5.957246685483472,8.8293947783764,0.05069057812913824
0.0,-5.989373757482491,8.829394793151376,0.06747258818525047
0.0,-5.972045309681272,8.829394776688893,0.04862769359687346
0.0,-6.000203833083665,8.829394782802222,0.05782485430198149
0.0,-5.971395967575951,8.829394777740806,0.07090607730548189
0.0,-5.9943612914326065,8.829394785307557,0.059558613917296804
0.0,-5.916722502077886,9.481410288761381,0.07195016507256165
0.0,-6.027322374435773,9.481410291651741,0.06727378070170782
0.0,-5.972175583208554,8.8293947797603,0.06265978340694459
0.0,-6.01081223595598,8.829394775194267,0.06975260117152644
0.0,-5.9945695100683345,8.829394794697315,0.06856809568387562
0.0,-6.123082755965383,15.717922872538434,0.05502142616343736
0.0,-6.0648351551226165,8.829394775794349,0.0673183292529837
0.0,-5.944968189021739,9.481410298516536,0.06676847795342782
0.0,-6.052553223377924,9.48141029296303,0.05375142116745066
0.0,-5.943419425998174,8.829394775868028,0.05048012559855512
0.0,-5.911846507577751,9.481410315337435,0.05816096204120898
0.0,-6.320380813736298,8.829394775035599,0.05089102397600017
0.0,-5.994788383466016,8.829394775638974,0.05530321015657635
0.0,-6.03251347897515,8.829394775104154,0.05515276162819481
0.0,-6.026155108723319,9.481410304710362,0.0659651404276956
0.0,-6.036452058693046,18.477875520174685,0.33559321883694015
0.0,-5.989968920693214,9.481410288734992,0.05370865604257181
0.0,-6.0649679762541435,8.829394779697166,0.06766422191935013
0.0,-6.020731704287451,8.829394777907144,0.0536317224800807
0.0,-6.003174168373593,8.829394775884552,0.06083985626573078
0.0,-6.0030373222626565,9.481410289524552,0.05620225644234833
0.0,-6.003244411115655,8.829394785365869,0.06957034710318688
0.0,-6.036353830213714,9.481410288838966,0.06162989818699357
0.0,-6.010549284887319,8.829394802681712,0.08318166955943318
0.0,-5.972052287698047,9.481410288707071,0.05813070356835231
0.0,-5.989491706418601,9.481410294710287,0.06719336215431111
0.0,-6.017133210326873,8.82939479948384,0.06240868022505771
0.0,-5.94310338519686,8.82939477623903,0.0538063513681697
0.0,-6.033839759191081,8.829394775008442,0.059512988791100355
0.0,-5.937919616231917,8.829394779109588,0.07818606982203516
0.0,-5.88731207338967,8.829394780041408,0.049057161739202
0.0,-6.010776630143896,9.481410288935496,0.061727605297113394
0.0,-5.982985164914441,8.829394775169998,0.06080252592499626
0.0,-6.024870753605882,8.829394777276502,0.04571997025202553
0.0,-5.99458676574827,8.829394801503634,0.06199721579399017
0.0,-5.972297353132278,8.829394790558053,0.06447758784257977
0.0,-6.074225446930733,18.477875519343463,0.3357536898168482
0.0,-6.015547878949368,8.829394783830077,0.06867788001581832
0.0,-5.887553372224599,8.82939478051496,0.09218810063981399
0.0,-6.043500522253851,8.829394775875661,0.05417420690736295
0.0,-5.916705788545791,9.481410289922891,0.0545511636407784
0.0,-6.250254480709565,8.82939477513105,0.060860714633866345
0.0,-5.894520139823241,9.481410293293768,0.0547711540706949
0.0,-5.9486380112164845,8.829394785213498,0.07842722900424288
0.0,-5.99539753581118,8.82939477567917,0.07907602374561179
0.0,-6.044743401088012,8.829394775280027,0.06001108324474942
0.0,-6.005096041623837,8.82939481971732,0.08452733359033711
0.0,-5.953594228409234,8.829394780996013,0.062075885065555565
0.0,-6.003084030529354,18.03804854761571,0.20008722359214096
0.0,-6.016199900591676,9.481410291196388,0.05288314780020594
0.0,-6.045230992351766,8.829394778422838,0.06448803767749721
0.0,-5.977992681386336,8.82939477612306,0.06011558768643504
0.0,-5.991122893640584,8.829394801106844,0.08368022041073633
0.0,-6.008901088950127,9.481410289516012,0.045060921050245326
0.0,-6.024345135214572,8.829394775021104,0.0893598442778617
0.0,-6.027291993096054,8.829394775005264,0.08002853914659372
0.0,-6.073757050890402,18.47787552263974,0.3356748849789827
0.0,-6.053755084081614,8.829394778366506,0.06959889848147566
0.0,-5.968036261774818,9.481410288713084,0.056677691684105386
0.0,-6.041557577760807,8.82939477939166,0.06981790114511584
0.0,-5.9995550495621615,8.829394777149812,0.060237886699384915
0.0,-6.049268165655011,8.829394774999297,0.05245211674394112
0.0,-6.043090517175036,18.47787551987834,0.3363706491297696
0.0,-5.996340817901781,8.829394795771186,0.04355229222152696
0.0,-6.0608276507967345,8.82939477563365,0.05545014517941712
0.0,-6.134502004011013,8.829394775001312,0.06550142476922671
0.0,-6.030367353438492,9.481410296406594,0.06405661795408661
0.0,-6.0057713060454905,8.829394775363513,0.06204132374931587
0.0,-6.007841888613618,9.481410296311466,0.053996941020410714
0.0,-6.002141796077814,18.03804854808779,0.20611208693595473
0.0,-6.089773566343129,8.829394775603589,0.05742809473183315
0.0,-6.086193118036717,8.829394775250606,0.0646616046408528
0.0,-5.932640672165191,8.829394775192757,0.09186837761485449
0.0,-5.935930084089479,9.4814102896085,0.049511371210252404
0.0,-5.984193942875781,9.48141028942942,0.049873412477281234
0.0,-6.077505121402814,8.829394777192139,0.06567604219384889
0.0,-5.99818336178006,9.481410317164295,0.05927231857259614
0.0,-5.923231529370065,9.481410288718953,0.06189698235354113
0.0,-5.928607880973155,8.829394775465598,0.058231597473939495
0.0,-6.030393363977884,8.829394775811924,0.07356086032720714
0.0,-5.988384693634385,8.829394785130578,0.08666677582042545
0.0,-5.9819085288044835,9.481410291403563,0.05842059161425273
0.0,-6.0681752826825015,8.829394785093704,0.06454066225851239
0.0,-6.032066826888215,8.829394775855572,0.07058214981230321
0.0,-5.969618140274377,8.829394779303538,0.05783834827446879
0.0,-6.042284117574649,9.481410288847137,0.048345280620756104
0.0,-5.999340027121295,8.829394779121886,0.053466538237164976
0.0,-5.967330030265489,8.829394822055573,0.054678124513397965
0.0,-6.043435493292298,18.477875519661954,0.3362281126268548
0.0,-5.9417575517232635,8.829394780945261,0.07718620959278123
0.0,-5.949836468944296,8.82939477529919,0.07167109713086764
0.0,-5.947604008355079,8.829394784850068,0.057553409928868524
0.0,-5.905319786026982,8.829394777958164,0.08056709268950052
0.0,-6.03895606462558,8.829394779623456,0.06673504858094548
0.0,-6.0255420358090435,8.82939477527017,0.06184615283030176
0.0,-5.979052143386487,9.481410288850341,0.060800987873766144
0.0,-6.011265573063627,9.48141030344702,0.054854945735829455
0.0,-6.059856354976005,8.829394776035032,0.07825483690993923
0.0,-5.949671033693994,18.980392106692264,0.24776040841567448
0.0,-6.01046983061165,8.829394775868701,0.06152081430480271
0.0,-5.999342877194972,18.477875520844563,0.33699529948946555
0.0,-6.069986051761119,8.829394780236996,0.07375032168568844
0.0,-5.874374998247909,8.829394775081457,0.050522555623239415
0.0,-5.931518089160488,9.48141028930163,0.05714843115191865
0.0,-5.9813898398955505,9.481410288904236,0.05403468259631118
0.0,-6.074350083236351,18.477875519206574,0.3359222456746642
0.0,-5.901134959545635,8.829394775267941,0.04590840105494382
0.0,-6.040537685936885,8.82939477511613,0.06896283352490537
0.0,-6.025954783319378,8.829394776643626,0.05669259009571344
